HOSTNAME; STATUS; ATIVO; IP; SO; DOMINIO; OU
MI00318978; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00318978,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00046826; Inexistente - 1; -; -; -; -; -
MI00262408; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00262408,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00317709; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317709,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00085210; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=NO00085210,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00322227; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322227,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00211308; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00211308,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI177498; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI177498,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
NO00087454; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00087454,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00036593; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00036593,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
XD5VCPU027; Ligado - 0; True; ; Windows 7 Enterprise; petrobras.biz; CN=xd5vcpu027,OU=NaoPersistente,OU=EP,OU=VDI,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
XD5VCPU026; Ligado - 0; True; ; Windows 7 Enterprise; petrobras.biz; CN=xd5vcpu026,OU=NaoPersistente,OU=EP,OU=VDI,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
ES00008848; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=ES00008848,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00198514; Ligado - 0; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00198514,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00042075; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00042075,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
MI00260618; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00260618,OU=UO-RIO,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
N000058400; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=N000058400,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00086197; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00086197,OU=UO-RIO,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00037902; Ligado - 0; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00037902,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
MI00252077; Inexistente - 0; -; -; -; -; -
MI00302780; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00302780,OU=EDIBRA,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00076992; Inexistente - 1; -; -; -; -; -
NO00066504; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00066504,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00089114; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00089114,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
MI00294356; Ligado - 0; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00294356,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00202138; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00202138,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00209911; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00209911,OU=UO-RIO,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00071314; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=NO00071314,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00256068; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00256068,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00058617; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00058617,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
ES00008416; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=ES00008416,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00287607; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00287607,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00068790; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=NO00068790,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00090406; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00090406,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
MI00289558; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00289558,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00090400; Desligado - 1; True; ; Windows 10 Enterprise; transp.biz; CN=NO00090400,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00090399; Desligado - 1; True; ; Windows 10 Enterprise; transp.biz; CN=NO00090399,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00085890; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=NO00085890,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00085940; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; transp.biz; CN=NO00085940,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00048335; Inexistente - DNS_ERRO; -; -; -; -; -
NO00072130; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=NO00072130,OU=CELISEOS,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00320487; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320487,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MV00002161; Desligado - 1; False; ; Windows 7 Enterprise; petrobras.biz; CN=MV00002161,OU=Computadores Bloqueados,DC=petrobras,DC=biz
MV00004265; Ligado - 0; True; ; Windows 7 Enterprise; petrobras.biz; CN=MV00004265,OU=DEDICADOS,OU=CORP,OU=VDI,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00277367; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00277367,OU=Teste-WFirewall,OU=LABTIC,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00317667; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317667,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MV00004161; Desligado - 1; False; ; Windows 7 Enterprise; petrobras.biz; CN=MV00004161,OU=Computadores Bloqueados,DC=petrobras,DC=biz
MI00260326; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00260326,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00321261; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321261,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MV00001941; Ligado - 0; True; ; Windows 7 Enterprise; petrobras.biz; CN=MV00001941,OU=DEDICADOS,OU=CORP,OU=VDI,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00260849; Inexistente - 0; -; -; -; -; -
MV00003338; Ligado - 0; True; ; Windows 7 Enterprise; petrobras.biz; CN=MV00003338,OU=DEDICADOS,OU=CORP,OU=VDI,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00053905; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00053905,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NI00317785; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=NI00317785,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MV00003823; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MV00003823,OU=DEDICADOS,OU=CORP,OU=VDI,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00274160; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00274160,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00085938; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=NO00085938,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00259790; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00259790,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MV00003302; Ligado - 0; True; ; Windows 7 Enterprise; petrobras.biz; CN=MV00003302,OU=DEDICADOS,OU=CORP,OU=VDI,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MV00003711; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MV00003711,OU=DEDICADOS,OU=CORP,OU=VDI,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00230009; Ligado - 0; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00230009,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00081863; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00081863,OU=UO-BS,OU=GERAL,OU=TIC-SPS,OU=Notebooks,DC=petrobras,DC=biz
MI00258660; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00258660,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00086104; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00086104,OU=UO-RIO,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
MI00268155; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00268155,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00076313; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=NO00076313,OU=Cabiunas,OU=TIC-BC,OU=Notebooks,DC=transp,DC=biz
MV00003129; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MV00003129,OU=DEDICADOS,OU=CORP,OU=VDI,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00069467; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=NO00069467,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00080062; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00080062,OU=UO-BS,OU=GERAL,OU=TIC-SPS,OU=Notebooks,DC=petrobras,DC=biz
NO00087305; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00087305,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
MI00253590; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00253590,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00085912; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=NO00085912,OU=CELISEOS,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00282949; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00282949,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00053151; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00053151,OU=UO-SEAL,OU=GERAL,OU=TIC-SEAL,OU=Notebooks,DC=petrobras,DC=biz
MI00324151; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324151,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00086662; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00086662,OU=UO-RIO,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00072246; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=NO00072246,OU=Salvador,OU=TIC-BA,OU=Notebooks,DC=transp,DC=biz
NO00050188; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00050188,OU=UO-BS,OU=GERAL,OU=TIC-SPS,OU=Notebooks,DC=petrobras,DC=biz
MI00214131; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00214131,OU=UO-RIO,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00278491; Inexistente - 1; -; -; -; -; -
MI00267984; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00267984,OU=COMPERJ,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00216866; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00216866,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00291262; Desligado - 1; True; ; Windows 10 Enterprise; petrobras.biz; CN=MI00291262,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00089290; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00089290,OU=UO-RIO,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00068269; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; transp.biz; CN=NO00068269,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00053888; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00053888,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
MI00315853; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315853,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00085756; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=NO00085756,OU=TA-Manaus,OU=TIC-AM,OU=Notebooks,DC=transp,DC=biz
NO00052592; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00052592,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00090514; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00090514,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
ES00006965; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; petrobras.biz; CN=ES00006965,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00092157; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; transp.biz; CN=NO00092157,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO0092150; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=NO0092150,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00092149; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; transp.biz; CN=NO00092149,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00092151; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=NO00092151,OU=CELISEOS,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00092167; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=NO00092167,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00058554; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00058554,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
MI00328390; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00328390,OU=REDUC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00089142; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00089142,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00044401; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00044401,OU=GERAL,OU=TIC-BC,OU=Notebooks,DC=petrobras,DC=biz
MI00308473; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00308473,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00041533; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00041533,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
MI00292252; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00292252,OU=UO-RIO,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00204317; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00204317,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00043257; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00043257,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
MI00325393; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00325393,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00324220; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324220,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00073147; Desligado - 1; True; ; Windows 10 Enterprise; petrobras.biz; CN=NO00073147,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00092354; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00092354,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO034179; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO034179,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
MI00325296; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00325296,OU=CNCO,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00087858; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00087858,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00072422; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=NO00072422,OU=ILHA,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00092146; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; transp.biz; CN=NO00092146,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00079680; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00079680,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
MV00003263; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MV00003263,OU=DEDICADOS,OU=CORP,OU=VDI,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00070819; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00070819,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00057873; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00057873,OU=GERAL,OU=TIC-BC,OU=Notebooks,DC=petrobras,DC=biz
NO00093307; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00093307,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
MI00283407; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00283407,OU=UO-RIO,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00321583; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321583,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321365; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321365,OU=TEBIG,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00279268; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00279268,OU=COMPERJ,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00317831; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317831,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MV00003707; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MV00003707,OU=DEDICADOS,OU=CORP,OU=VDI,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00252504; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00252504,OU=REDUC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00268828; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00268828,OU=REDUC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MV00002884; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MV00002884,OU=DEDICADOS,OU=CORP,OU=VDI,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00079922; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00079922,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
MI00258002; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00258002,OU=REDUC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00063892; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00063892,OU=GERAL,OU=TIC-ES,OU=Notebooks,DC=petrobras,DC=biz
NO00054623; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=NO00054623,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00302931; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00302931,OU=REDUC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00067855; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=NO00067855,OU=TEBIG,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00252402; Ligado - 0; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00252402,OU=REDUC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00259676; Inexistente - 0; -; -; -; -; -
EV00000684; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=EV00000684,OU=UO-RIO,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00253626; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00253626,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00321397; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321397,OU=TEBIG,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00048310; Inexistente - 0; -; -; -; -; -
MI00295208; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00295208,OU=REDUC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00092189; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; transp.biz; CN=NO00092189,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00058357; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00058357,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
MI00212394; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00212394,OU=GERAL,OU=TIC-BA,OU=Desktops,DC=petrobras,DC=biz
MI00328507; Desligado - 1; True; ; Windows 10 Enterprise; petrobras.biz; CN=MI00328507,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
ES004049; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=ES004049,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00253843; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00253843,OU=REDUC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
XD2PGLBINT002; Ligado - 0; True; ; Windows 7 Enterprise; petrobras.biz; CN=xd2pglbint002,OU=NaoPersistente,OU=EP,OU=VDI,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00076521; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00076521,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
MI00211685; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00211685,OU=REDUC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00087299; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00087299,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00093373; Desligado - 1; True; ; Windows 10 Enterprise; transp.biz; CN=NO00093373,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00093375; Desligado - 1; True; ; Windows 10 Enterprise; transp.biz; CN=NO00093375,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00089412; Desligado - 1; True; ; Windows 10 Enterprise; petrobras.biz; CN=NO00089412,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00092200; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=NO00092200,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00071278; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=NO00071278,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
