HOSTNAME; STATUS; ATIVO; IP; SO; DOMINIO; OU
NO00075163; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00075163,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00074147; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00074147,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00073641; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00073641,OU=GERAL,OU=TIC-ES,OU=Notebooks,DC=petrobras,DC=biz
NO00073504; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00073504,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00073488; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00073488,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00073434; Desligado - 1; True; ; Windows 10 Enterprise; petrobras.biz; CN=NO00073434,OU=GERAL,OU=TIC-SPS,OU=Notebooks,DC=petrobras,DC=biz
NO00072960; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00072960,OU=GERAL,OU=TIC-SPS,OU=Notebooks,DC=petrobras,DC=biz
NO00072149; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00072149,OU=GERAL,OU=TIC-SEAL,OU=Notebooks,DC=petrobras,DC=biz
NO00071918; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00071918,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00071879; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00071879,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00071856; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00071856,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00071613; Ligado - 0; True; 10.15.230.29; Windows 7 Enterprise; petrobras.biz; CN=NO00071613,OU=UO-BA,OU=GERAL,OU=TIC-BA,OU=Notebooks,DC=petrobras,DC=biz
EV00000691; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=EV00000691,OU=UO-AM,OU=GERAL,OU=TIC-AM,OU=Desktops,DC=petrobras,DC=biz
NO00071051; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00071051,OU=REDUC,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00071036; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00071036,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00071009; Ligado - 0; True; 10.24.233.185; Windows 7 Enterprise; petrobras.biz; CN=NO00071009,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00071002; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00071002,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00070985; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00070985,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00070956; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00070956,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00070914; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00070914,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00070890; Ligado - 0; True; 10.24.235.247; Windows 7 Enterprise; petrobras.biz; CN=NO00070890,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00070644; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00070644,OU=GERAL,OU=TIC-SPS,OU=Notebooks,DC=petrobras,DC=biz
NO00070449; Ligado - 0; True; 10.24.237.55; Windows 7 Enterprise; petrobras.biz; CN=NO00070449,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00070422; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00070422,OU=GERAL,OU=TIC-ES,OU=Notebooks,DC=petrobras,DC=biz
NO00070237; Ligado - 0; True; 10.24.236.213; Windows 7 Enterprise; petrobras.biz; CN=NO00070237,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00069971; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00069971,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
EV00001062; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=EV00001062,OU=Teste-WFirewall,OU=LABTIC,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00069466; Ligado - 0; True; 10.140.87.61; Windows 7 Enterprise; transp.biz; CN=NO00069466,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
M00254818; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=M00254818,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00069253; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00069253,OU=GERAL,OU=TIC-BC,OU=Notebooks,DC=petrobras,DC=biz
NO00069108; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00069108,OU=GERAL,OU=TIC-SEAL,OU=Notebooks,DC=petrobras,DC=biz
NO00069092; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00069092,OU=UO-SEAL,OU=GERAL,OU=TIC-SEAL,OU=Notebooks,DC=petrobras,DC=biz
NO00068174; Ligado - 0; True; 10.16.18.25; Windows 7 Enterprise; petrobras.biz; CN=NO00068174,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00066777; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00066777,OU=GERAL,OU=TIC-BC,OU=Notebooks,DC=petrobras,DC=biz
MI00085758; Ligado - 0; True; 10.17.196.74; Windows 7 Enterprise; transp.biz; CN=MI00085758,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00066697; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00066697,OU=UO-SEAL,OU=GERAL,OU=TIC-SEAL,OU=Notebooks,DC=petrobras,DC=biz
MI00194622; Inexistente - 1; -; -; -; -; -
NO00066378; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00066378,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00066341; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00066341,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00065227; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00065227,OU=GERAL,OU=TIC-BC,OU=Notebooks,DC=petrobras,DC=biz
NO00064468; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00064468,OU=GERAL,OU=TIC-SEAL,OU=Notebooks,DC=petrobras,DC=biz
NO00064112; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00064112,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00063988; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00063988,OU=GERAL,OU=TIC-BC,OU=Notebooks,DC=petrobras,DC=biz
NO00063796; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00063796,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00063740; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00063740,OU=UO-RIO,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00063197; Ligado - 0; True; 10.25.92.59; Windows 7 Enterprise; petrobras.biz; CN=NO00063197,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00062927; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00062927,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00062730; Ligado - 0; True; 10.195.51.1; Windows 7 Enterprise; petrobras.biz; CN=NO00062730,OU=UO-RNCE,OU=GERAL,OU=TIC-NE,OU=Notebooks,DC=petrobras,DC=biz
NO00062723; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00062723,OU=GERAL,OU=TIC-BC,OU=Notebooks,DC=petrobras,DC=biz
NO00062598; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00062598,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00060180; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00060180,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00060177; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00060177,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00060124; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00060124,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00059918; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00059918,OU=GERAL,OU=TIC-BA,OU=Notebooks,DC=petrobras,DC=biz
NO00059485; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00059485,OU=UO-RIO,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00059234; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00059234,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00058783; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00058783,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00058769; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00058769,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00058224; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00058224,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00058015; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00058015,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00057757; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00057757,OU=GERAL,OU=TIC-BC,OU=Notebooks,DC=petrobras,DC=biz
NO00057693; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00057693,OU=GERAL,OU=TIC-BC,OU=Notebooks,DC=petrobras,DC=biz
NO00057151; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00057151,OU=GERAL,OU=TIC-SPS,OU=Notebooks,DC=petrobras,DC=biz
NO00056672; Ligado - 0; True; 10.91.10.4; Windows 7 Enterprise; petrobras.biz; CN=NO00056672,OU=GERAL,OU=TIC-SEAL,OU=Notebooks,DC=petrobras,DC=biz
NO00053364; Ligado - 0; True; 10.25.48.10; Windows 7 Enterprise; petrobras.biz; CN=NO00053364,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00053251; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00053251,OU=GERAL,OU=TIC-ES,OU=Notebooks,DC=petrobras,DC=biz
NO00053040; Ligado - 0; True; 10.25.48.36; Windows 7 Enterprise; petrobras.biz; CN=NO00053040,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
MI00197604; Ligado - 0; True; 10.179.7.2; Windows 7 Enterprise; petrobras.biz; CN=MI00197604,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
NO00052638; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00052638,OU=GERAL,OU=TIC-NE,OU=Notebooks,DC=petrobras,DC=biz
NO00052486; Ligado - 0; True; 10.179.11.135; Windows 7 Enterprise; petrobras.biz; CN=NO00052486,OU=GERAL,OU=TIC-BC,OU=Notebooks,DC=petrobras,DC=biz
NO00052355; Ligado - 0; True; 10.171.14.83; Windows 7 Enterprise; petrobras.biz; CN=NO00052355,OU=GERAL,OU=TIC-BC,OU=Notebooks,DC=petrobras,DC=biz
NO00052304; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00052304,OU=UO-RNCE,OU=GERAL,OU=TIC-NE,OU=Notebooks,DC=petrobras,DC=biz
NO00051539; Ligado - 0; True; 10.24.237.91; Windows 7 Enterprise; petrobras.biz; CN=NO00051539,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00050508; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00050508,OU=GERAL,OU=TIC-BC,OU=Notebooks,DC=petrobras,DC=biz
NO00050143; Ligado - 0; True; 10.23.140.171; Windows 7 Enterprise; petrobras.biz; CN=NO00050143,OU=GERAL,OU=TIC-ES,OU=Notebooks,DC=petrobras,DC=biz
NO00049972; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00049972,OU=GERAL,OU=TIC-SEAL,OU=Notebooks,DC=petrobras,DC=biz
NO00049767; Ligado - 0; True; 10.24.238.236; Windows 7 Enterprise; petrobras.biz; CN=NO00049767,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00049693; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00049693,OU=GERAL,OU=TIC-SEAL,OU=Notebooks,DC=petrobras,DC=biz
NO00049038; Ligado - 0; True; 10.136.170.134; Windows 7 Enterprise; petrobras.biz; CN=NO00049038,OU=UO-BS,OU=GERAL,OU=TIC-SPS,OU=Notebooks,DC=petrobras,DC=biz
NO00048892; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00048892,OU=GERAL,OU=TIC-BC,OU=Notebooks,DC=petrobras,DC=biz
NO00048859; Ligado - 0; True; 10.24.237.45; Windows 7 Enterprise; petrobras.biz; CN=NO00048859,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00047842; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00047842,OU=Notebooks,OU=PRSI,OU=UN-USA,OU=Inter,DC=petrobras,DC=biz
NO00047269; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00047269,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00047097; Ligado - 0; True; 10.24.232.159; Windows 7 Enterprise; petrobras.biz; CN=NO00047097,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
MI00200157; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00200157,OU=GERAL,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
NO00045525; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00045525,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00045378; Ligado - 0; True; 10.145.0.105; Windows 7 Enterprise; transp.biz; CN=NO00045378,OU=SAO CAETANO,OU=TIC-SPS,OU=Notebooks,DC=transp,DC=biz
NO00044708; Ligado - 0; True; 10.14.186.25; Windows 7 Enterprise; petrobras.biz; CN=NO00044708,OU=RH-UP,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00044601; Ligado - 0; True; 10.24.237.196; Windows 7 Enterprise; petrobras.biz; CN=NO00044601,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00044259; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00044259,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00043959; Desligado - 1; True; ; Windows 10 Enterprise; petrobras.biz; CN=NO00043959,OU=GERAL,OU=TIC-SPS,OU=Notebooks,DC=petrobras,DC=biz
NO00042376; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00042376,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
NO00042309; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00042309,OU=GERAL,OU=TIC-BC,OU=Notebooks,DC=petrobras,DC=biz
NO00042021; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00042021,OU=UO-RNCE,OU=GERAL,OU=TIC-NE,OU=Notebooks,DC=petrobras,DC=biz
NO00037469; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00037469,OU=GERAL,OU=TIC-BC,OU=Notebooks,DC=petrobras,DC=biz
NO000080911; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO000080911,OU=UO-RIO,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
N00084602; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; petrobras.biz; CN=N00084602,OU=GERAL,OU=TIC-SPS,OU=Notebooks,DC=petrobras,DC=biz
MV00003929; Ligado - 0; True; 10.30.220.19; Windows 7 Enterprise; petrobras.biz; CN=MV00003929,OU=DEDICADOS,OU=CORP,OU=VDI,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MV00001093; Desligado - DNS_ERRO; True; ; Windows 10 Enterprise; petrobras.biz; CN=MV00001093,OU=CORP,OU=VDI,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI194334; Ligado - 0; True; 10.163.198.12; Windows 7 Enterprise; petrobras.biz; CN=MI194334,OU=GERAL,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI193488; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI193488,OU=GERAL,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI180959; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI180959,OU=Desktops,OU=PRSI,OU=UN-USA,OU=Inter,DC=petrobras,DC=biz
MI180909; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI180909,OU=Desktops,OU=PRSI,OU=UN-USA,OU=Inter,DC=petrobras,DC=biz
MI180902; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI180902,OU=Desktops,OU=PRSI,OU=UN-USA,OU=Inter,DC=petrobras,DC=biz
MI180882; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI180882,OU=Desktops,OU=PRSI,OU=UN-USA,OU=Inter,DC=petrobras,DC=biz
MI180871; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI180871,OU=Desktops,OU=PRSI,OU=UN-USA,OU=Inter,DC=petrobras,DC=biz
MI180810; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI180810,OU=Desktops,OU=PRSI,OU=UN-USA,OU=Inter,DC=petrobras,DC=biz
MI00201955; Ligado - 0; False; 10.23.98.108; Windows 7 Enterprise; petrobras.biz; CN=MI00201955,OU=Computadores Bloqueados,DC=petrobras,DC=biz
MI180762; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI180762,OU=Desktops,OU=PRSI,OU=UN-USA,OU=Inter,DC=petrobras,DC=biz
MI00329301; Ligado - 0; True; 10.148.36.3; Windows 10 Enterprise; petrobras.biz; CN=MI00329301,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00328752; Ligado - 0; True; 10.136.224.14; Windows 7 Enterprise; petrobras.biz; CN=MI00328752,OU=GEODESIA,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00328600; Ligado - 0; True; 10.136.87.78; Windows 7 Enterprise; petrobras.biz; CN=MI00328600,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00328595; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00328595,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00328522; Desligado - 1; True; ; Windows 10 Enterprise; petrobras.biz; CN=MI00328522,OU=UO-SEAL,OU=GERAL,OU=TIC-SEAL,OU=Desktops,DC=petrobras,DC=biz
MI00328413; Desligado - 1; True; ; Windows 10 Enterprise; petrobras.biz; CN=MI00328413,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00328410; Desligado - 1; True; ; Windows 10 Enterprise; petrobras.biz; CN=MI00328410,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00328235; Ligado - 0; True; 10.136.87.76; Windows 7 Enterprise; petrobras.biz; CN=MI00328235,OU=GEODESIA,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00328234; Ligado - 0; True; 10.136.87.19; Windows 7 Enterprise; petrobras.biz; CN=MI00328234,OU=GEODESIA,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00328149; Ligado - 0; True; 10.136.87.90; Windows 7 Enterprise; petrobras.biz; CN=MI00328149,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00327791; Ligado - 0; True; 10.136.200.11; Windows 7 Enterprise; petrobras.biz; CN=MI00327791,OU=GERAL,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00327022; Ligado - 0; False; 10.162.101.93; Windows 7 Enterprise; petrobras.biz; CN=MI00327022,OU=Computadores Bloqueados,DC=petrobras,DC=biz
MI00326998; Ligado - 0; True; 10.136.77.30; Windows 7 Enterprise; petrobras.biz; CN=MI00326998,OU=GEODESIA,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00326976; Ligado - 0; True; 10.136.216.228; Windows 7 Enterprise; petrobras.biz; CN=MI00326976,OU=PLATAFORMAS,OU=OFFSHORE,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00326975; Ligado - 0; True; 10.136.216.6; Windows 7 Enterprise; petrobras.biz; CN=MI00326975,OU=GEODESIA,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00326400; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00326400,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00326070; Inexistente - 1; -; -; -; -; -
MI00325973; Ligado - 0; True; 10.138.1.128; Windows 7 Enterprise; transp.biz; CN=MI00325973,OU=SAO SEBASTIAO,OU=TIC-SPS,OU=Desktops,DC=transp,DC=biz
MI00325931; Ligado - 0; True; 10.138.1.179; Windows 7 Enterprise; transp.biz; CN=MI00325931,OU=SAO SEBASTIAO,OU=TIC-SPS,OU=Desktops,DC=transp,DC=biz
MI00325880; Ligado - 0; True; 10.134.11.97; Windows 7 Enterprise; transp.biz; CN=MI00325880,OU=OSORIO,OU=TIC-SPS,OU=Desktops,DC=transp,DC=biz
MI00202629; Ligado - 0; True; 10.178.28.28; Windows 7 Enterprise; petrobras.biz; CN=MI00202629,OU=OFFSHORE,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00325866; Ligado - 0; True; 10.134.11.98; Windows 7 Enterprise; transp.biz; CN=MI00325866,OU=OSORIO,OU=TIC-SPS,OU=Desktops,DC=transp,DC=biz
MI00325794; Ligado - 0; True; 10.134.11.82; Windows 7 Enterprise; transp.biz; CN=MI00325794,OU=OSORIO,OU=TIC-SPS,OU=Desktops,DC=transp,DC=biz
MI00325661; Ligado - 0; True; 10.132.143.65; Windows 7 Enterprise; transp.biz; CN=MI00325661,OU=GUARAMIRIM,OU=TIC-SPS,OU=Desktops,DC=transp,DC=biz
MI00202666; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00202666,OU=GERAL,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00324520; Ligado - 0; True; 10.141.16.86; Windows 7 Enterprise; transp.biz; CN=MI00324520,OU=CENTRO-OESTE,OU=TIC-SPS,OU=Desktops,DC=transp,DC=biz
MI00324508; Ligado - 0; True; 10.23.130.177; Windows 7 Enterprise; transp.biz; CN=MI00324508,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00324506; Ligado - 0; True; 10.23.130.197; Windows 7 Enterprise; transp.biz; CN=MI00324506,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00324302; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00324302,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00324292; Ligado - 0; True; 10.23.130.173; Windows 7 Enterprise; transp.biz; CN=MI00324292,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00324242; Ligado - 0; True; 10.19.134.50; Windows 7 Enterprise; transp.biz; CN=MI00324242,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00323684; Desligado - 1; True; ; Windows 10 Enterprise; petrobras.biz; CN=MI00323684,OU=Desktops,OU=PRSI,OU=UN-USA,OU=Inter,DC=petrobras,DC=biz
MI00323677; Desligado - 1; True; ; Windows 10 Enterprise; petrobras.biz; CN=MI00323677,OU=Desktops,OU=PRSI,OU=UN-USA,OU=Inter,DC=petrobras,DC=biz
MI00323530; Ligado - 0; True; 10.248.183.79; Windows 7 Enterprise; petrobras.biz; CN=MI00323530,OU=UO-SEAL,OU=GERAL,OU=TIC-SEAL,OU=Desktops,DC=petrobras,DC=biz
MI00322443; Ligado - 0; True; 10.23.101.87; Windows 7 Enterprise; transp.biz; CN=MI00322443,OU=GERAL,OU=TIC-ES,OU=Desktops,DC=transp,DC=biz
MI00322364; Ligado - 0; True; 10.249.52.1; Windows 7 Enterprise; transp.biz; CN=MI00322364,OU=Fortaleza,OU=TIC-NE,OU=Desktops,DC=transp,DC=biz
MI00321799; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321799,OU=RIO GRANDE,OU=TIC-SPS,OU=Desktops,DC=transp,DC=biz
MI00321433; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321433,OU=TEBIG,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00202919; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00202919,OU=UO-RIO,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00321424; Ligado - 0; True; 10.16.26.79; Windows 7 Enterprise; transp.biz; CN=MI00321424,OU=TEBIG,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321150; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00321150,OU=CFTV-SISP-INDIGOVISION,OU=CFTV,OU=TIC-BA,OU=Desktops,DC=petrobras,DC=biz
