HOSTNAME; STATUS; ATIVO; IP; SO; DOMINIO; OU
MI00216398; Inexistente; -; -; -; -; -
MI00273731; Inexistente; -; -; -; -; -
MI00256184; Inexistente; -; -; -; -; -
MI00273219; Inexistente; -; -; -; -; -
MI00243064; Inexistente; -; -; -; -; -
MI00212021; Inexistente; -; -; -; -; -
MI00313972; Inexistente; -; -; -; -; -
MI00314010; Inexistente; -; -; -; -; -
MI00316108; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00316108,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00218277; Inexistente; -; -; -; -; -
NO00068232; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00068232,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00296058; Inexistente; -; -; -; -; -
NO00054612; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00054612,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00047263; Inexistente; -; -; -; -; -
MI00319701; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319701,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00074001; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00074001,OU=CELISEOS,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00315875; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315875,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00319293; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319293,OU=TEBIG,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00319628; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319628,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00319717; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319717,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00319718; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319718,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00319656; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319656,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00319577; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319577,OU=CNCO,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00319589; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319589,OU=CNCO,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00319631; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319631,OU=CNCO,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00319596; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319596,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00319683; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319683,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00315886; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315886,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00293101; Inexistente; -; -; -; -; -
MI00314931; Inexistente; -; -; -; -; -
MI186024; Inexistente; -; -; -; -; -
MI00319633; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319633,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00320658; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320658,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00315953; Ligado; True; ; Windows 10 Enterprise; transp.biz; CN=MI00315953,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00315972; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315972,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00315939; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315939,OU=Novos Computadores,DC=transp,DC=biz
MI00316020; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00316020,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00315977; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315977,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00317802; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317802,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00317417; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317417,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321696; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321696,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00317813; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317813,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00322046; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322046,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00317875; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317875,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321431; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321431,OU=TEBIG,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00316190; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00316190,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00315964; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315964,OU=CNCO,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00317921; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317921,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00320549; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320549,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00228897; Inexistente; -; -; -; -; -
MI00320546; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320546,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00317722; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317722,OU=CNCO,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00315927; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315927,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00317828; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317828,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00320552; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320552,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00315991; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315991,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00322006; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322006,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321609; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321609,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00315903; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315903,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00317437; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317437,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321868; Inexistente; -; -; -; -; -
MI00316072; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00316072,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI196172; Inexistente; -; -; -; -; -
MI00320140; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320140,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321279; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321279,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00211306; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00211306,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00320701; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320701,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00316131; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00316131,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00320676; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320676,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00320104; Ligado; True; ; Windows 10 Enterprise; transp.biz; CN=MI00320104,OU=ILHA,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00316160; Desligado; True; ; Windows 10 Enterprise; transp.biz; CN=MI00316160,OU=Windows10,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321220; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321220,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00317880; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317880,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321252; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321252,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321371; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321371,OU=TEBIG,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321584; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321584,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00317883; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317883,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321606; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321606,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321281; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321281,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00320620; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320620,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321381; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321381,OU=TEBIG,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00320098; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320098,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00320206; Desligado; True; ; Windows 10 Enterprise; transp.biz; CN=MI00320206,OU=ILHA,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321666; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321666,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00315863; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315863,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00319775; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319775,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00316053; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00316053,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00315995; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315995,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00315851; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315851,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00317677; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317677,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00317870; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317870,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00320619; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320619,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00315992; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315992,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00069505; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00069505,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00071400; Desligado; True; ; Windows 10 Enterprise; transp.biz; CN=NO00071400,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00064908; Inexistente; -; -; -; -; -
NO00071411; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00071411,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00068253; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00068253,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00322045; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322045,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00067903; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00067903,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00071276; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00071276,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00069413; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00069413,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00067865; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00067865,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00067872; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00067872,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00069487; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00069487,OU=Novos Computadores,DC=transp,DC=biz
NO00071359; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00071359,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00054606; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00054606,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00068275; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00068275,OU=Windows10,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00067866; Desligado; True; ; Windows 10 Enterprise; transp.biz; CN=NO00067866,OU=Windows10,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00068782; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00068782,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00069499; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00069499,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00068327; Ligado; True; ; Windows 10 Enterprise; transp.biz; CN=NO00068327,OU=Windows10,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00071407; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00071407,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00067814; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00067814,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00069512; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00069512,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00320096; Desligado; True; ; Windows 10 Enterprise; transp.biz; CN=MI00320096,OU=ILHA,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00068829; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00068829,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00319584; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319584,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00068819; Desligado; True; ; Windows 10 Enterprise; transp.biz; CN=NO00068819,OU=Windows10,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00320972; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320972,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00319587; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319587,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00279737; Inexistente; -; -; -; -; -
NO00046301; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00046301,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00068262; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00068262,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00068282; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00068282,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00071365; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00071365,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00320595; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320595,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321421; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321421,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00320640; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320640,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00320142; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320142,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00069494; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00069494,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00315892; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315892,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00315888; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315888,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00315924; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315924,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00317477; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317477,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00316105; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00316105,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00317362; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317362,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00255669; Inexistente; -; -; -; -; -
MI00322011; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322011,OU=Suporte,OU=CNCO,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00315935; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315935,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00218259; Inexistente; -; -; -; -; -
NO00072129; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00072129,OU=CELISEOS,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00317844; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317844,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00317371; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317371,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00319773; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319773,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00319595; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319595,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00316182; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00316182,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00322013; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322013,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00068746; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00068746,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00317470; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317470,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00069473; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00069473,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00071438; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00071438,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00316106; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00316106,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00316177; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00316177,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00068270; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00068270,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00316093; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00316093,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00316098; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00316098,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00317720; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317720,OU=CNCO,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00320950; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320950,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00067850; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00067850,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00045490; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00045490,OU=CELISEOS,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00320224; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320224,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00315945; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315945,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00317705; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317705,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00322043; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322043,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00068833; Ligado; True; ; Windows 10 Enterprise; transp.biz; CN=NO00068833,OU=Windows10,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00068792; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00068792,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00317716; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317716,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00068803; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00068803,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00071364; Ligado; True; ; Windows 10 Enterprise; transp.biz; CN=NO00071364,OU=Windows10,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00321255; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321255,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00316137; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00316137,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00069516; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00069516,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
NO00054555; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00054555,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00322021; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322021,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00286955; Inexistente; -; -; -; -; -
MI00321693; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321693,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00046285; Desligado; True; ; Windows 7 Enterprise; transp.biz; CN=NO00046285,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00320084; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320084,OU=ILHA,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00320628; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320628,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00320689; Ligado; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320689,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
